half track wth from center:1.7
overlay frame count:20
2020-07-20 18:00:11, frameID:46, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:6 hgt:0.0843539 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:12, frameID:47, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:6 hgt:0.0843539 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:12, frameID:48, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:7 hgt:0.0843539 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:12, frameID:49, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:7 hgt:0.0843539 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:12, frameID:50, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:7 hgt:0.0843539 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:13, frameID:51, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:9 hgt:0.0883512 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:13, frameID:52, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:10 hgt:0.0883512 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:13, frameID:53, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:8 hgt:0.0883512 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:14, frameID:54, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:8 hgt:0.0883512 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:14, frameID:55, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:7 hgt:0.0883512 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:14, frameID:56, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:7 hgt:0.0883512 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:14, frameID:57, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:6 hgt:0.0883512 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:15, frameID:58, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:7 hgt:0.0883512 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:15, frameID:59, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:6 hgt:0.0675697 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:15, frameID:61, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:8 hgt:0.0785475 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:16, frameID:62, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:9 hgt:0.0785475 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:16, frameID:63, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:9 hgt:0.0785475 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:16, frameID:64, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:9 hgt:0.0785475 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:16, frameID:65, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:10 hgt:0.0785475 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:17, frameID:66, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:10 hgt:0.0785475 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:17, frameID:67, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:11 hgt:0.0785475 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:17, frameID:68, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:9 hgt:0.0785475 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:17, frameID:69, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:10 hgt:0.0785475 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:18, frameID:70, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:10 hgt:0.0785475 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:18, frameID:71, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:9 hgt:0.070549 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:18, frameID:72, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:8 hgt:0.070549 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:18, frameID:73, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:9 hgt:0.070549 wth:0.3 len:0.299999 tailLen:0spd:0
